token,id,G1,G2,G3,G4,G5,G6,G7
diseases,837,0.00000000006043339862,0.00000000017105621301,0.00000000037193670522,0.00000000009100591704,0.00000000022245583813,0.00056872615644841659,0.00000000058533862684
disenfranchise,838,0.00051153979914790788,0.00000000003275585471,0.00000000018858519519,0.00000000027026618994,0.00000000037691089574,0.00000000013526943296,0.00000000050273012860
disparities,839,0.00000000075459535587,0.00000000116045495786,0.00049021749548539635,0.00000000058790140554,0.00000000155469324737,0.00000000188710099094,0.00078970456355841067
displaced,840,0.00000000143883738500,0.00000000062052120866,0.00049020986265446221,0.00000000301538768710,0.00000000136796244721,0.00000000140711231765,0.00000000083413303804
disproportionately,841,0.00051164593292977979,0.00000006686356412078,0.00049063835641450170,0.00000018032630210822,0.00046482526226105595,0.00005386282256849452,0.00000051807428532715
disrupt,842,0.00000004738456522005,0.00055635707519297918,0.00000004463332229493,0.00000002506570324669,0.00107487365005878074,0.00000008267121001258,0.00000001062776997854
disrupts,843,0.00000000012541586622,0.00000000026096816439,0.00000000066477883122,0.00000000032676317947,0.00000000189202582608,0.00056872422040524174,0.00000000009525204432
distinct,844,0.00000000100718264219,0.00000000185422606909,0.00000000139711662382,0.00044302215854841604,0.00000000237005046865,0.00000000153908470772,0.00000000038923419712
distorted,845,0.00000000436150604577,0.00000000426866316339,0.00000001021339574520,0.00044296947834395438,0.00000002171429677346,0.00000000638463939223,0.00000001789364305554
distracted,846,0.00051152724576095240,0.00000000024081718096,0.00000000095688934133,0.00000000670898858810,0.00000000458530307825,0.00000000039525895860,0.00000000029386258402
distribution,847,0.00000000003161714545,0.00060947371916204439,0.00000000014568668081,0.00000000001894644031,0.00000000005060900209,0.00000000018133898387,0.00000000009226549485
district,848,0.00051153876921717820,0.00000000027680602584,0.00000000020340240687,0.00000000033800500993,0.00000000013478147245,0.00000000035253943514,0.00000000110206797394
districts,849,0.00000001061395978934,0.00000000354745641479,0.00000012894485323286,0.00000000600514667662,0.00000000345981123019,0.00000000939959261288,0.00039472512409243382
diverse,850,0.00000000153832921739,0.00000000602667229089,0.00000000739218720906,0.00000000226412767625,0.00000000292639463398,0.00000000474241904242,0.00039483540621084058
diversification,851,0.00000001473261223008,0.00048221257723336390,0.00000017648698760487,0.00000001526389955416,0.00000005319797930828,0.00011832405465160665,0.00000009039026065396
diversity,852,0.00000000389602360255,0.00000001114746106821,0.00000000743985939721,0.00044299798775659796,0.00000000417113842913,0.00000000634762441631,0.00000000409477765440
divided,853,0.00051154031049943736,0.00000000616376669522,0.00000000284462008200,0.00000002191480982218,0.00051505666401424448,0.00000000458752013936,0.00000000285800143205
dividing,854,0.00000000076708890931,0.00000000122762106103,0.00000000206548110417,0.00044302186746005961,0.00000000242392541986,0.00000000153296513544,0.00000000066455362579
divisive,855,0.00049968565605393214,0.00000001637005672568,0.00000001351686105334,0.00000008528584960953,0.00000009188117882635,0.00001289971433837324,0.00000002750523749036
doctor,856,0.00000001005749009111,0.00000000302157749274,0.00000024188638649644,0.00044276147722684475,0.00000000903036925445,0.00000000816559861811,0.00000002156986931784
dollars,857,0.00050452794088972361,0.00000010599965377756,0.00154301243583606024,0.00088635681445497865,0.00044499925428078779,0.00113803755548732622,0.00118469118851200123
dome,858,0.00000000141782864124,0.00000000099054826994,0.00000000066329507020,0.00000000166365937802,0.00000000057815343707,0.00056872148520979845,0.00000000034080379698
domestic,859,0.00000000437683762071,0.00000001859592520090,0.00049021874224878940,0.00044300163119613491,0.00103018532892588119,0.00000000739961210659,0.00000001073372477797
domestically,860,0.00000000075636452276,0.00000000369282061298,0.00000000083466260848,0.00000000057773973808,0.00051508873161368784,0.00000000217483234679,0.00000000069920662623
done,861,0.00000006350334028980,0.00000000362475598604,0.00049023675788703407,0.00000007568686373513,0.00154516334246460204,0.00000001065689599381,0.00039481114177825446
donors,862,0.00000000147063109034,0.00000000085415831825,0.00049021749674262396,0.00000000087819741723,0.00051508739026821370,0.00056872731771449869,0.00000000632819872491
double,863,0.00000000071968986934,0.00000000113067087441,0.00098042566247955715,0.00000000966636772272,0.00000000366032828445,0.00113744999485448938,0.00000000082570552138
doubled,864,0.00000000118483073098,0.00060947360425321596,0.00000000599090706938,0.00000000816357086314,0.00000000468935716058,0.00000000543911175999,0.00039483410918462970
doubles,865,0.00000000194621306822,0.00000000374003168254,0.00000000222698665227,0.00044300974379043041,0.00000000202720118524,0.00000001167507848410,0.00000000206464693346
doubling,866,0.00000000433153173942,0.00060948179360062926,0.00000004459778982460,0.00000006545981694352,0.00000002651928564746,0.00056875122383047753,0.00078956915096511568
doubt,867,0.00000000072774311542,0.00000000016241308641,0.00000000032884929690,0.00000000474670880811,0.00000000168611559137,0.00056871837805980716,0.00000000023947415116
doughnut,868,0.00000005239694484033,0.00000013330749705826,0.00000026323701910150,0.00086208282516290287,0.00000011409611667248,0.00000014661908003407,0.00002084056685037099
downturn,869,0.00000000652148344102,0.00000118093122823126,0.00000002973951462026,0.00044305130244602994,0.00051394266158483551,0.00000003817619293572,0.00000004473978456589
downward,870,0.00000000383324844968,0.00000000683320387043,0.00000002764187516856,0.00044287878329115992,0.00000004927112654041,0.00000001670539217860,0.00000005514524005573
dozen,871,0.00000000084106046684,0.00000000087487447269,0.00000000152297851387,0.00000000386621732793,0.00051508714962693065,0.00000000146271739190,0.00000000068125978280
dr,872,0.00051153867973776647,0.00000000021197456885,0.00000000014485914827,0.00000000098866946768,0.00000000022939118501,0.00000000047597367690,0.00000000052216014364
dramatic,873,0.00000008568111977809,0.00000010478511013333,0.00047610159729324881,0.00044348945493991921,0.00000020589510579145,0.00000014977912319434,0.00001056482987985663
dramatically,874,0.00000000026440504627,0.00060946905664927291,0.00000000205364639900,0.00000000110375652502,0.00000000172479836853,0.00056872601489301898,0.00000000066442413507
drastically,875,0.00000000034686323744,0.00000000086611011481,0.00000000270851061375,0.00044302159476291132,0.00000000295518779335,0.00000000104482248616,0.00000000087989611700
draw,876,0.00005714838877037341,0.00000008520015335697,0.00000022352664973138,0.00000059806345296544,0.00045633368357985050,0.00000012829011450680,0.00000007614400947566
drawdown,877,0.00051153653267661304,0.00000000069396495827,0.00000000079174080943,0.00000000016203417693,0.00000000153231583362,0.00000000128072492501,0.00000000052540759553
drawing,878,0.00000000037934526429,0.00000000034539629703,0.00000000157655970797,0.00044302502961863772,0.00000000108380118856,0.00000000065727598310,0.00000000074617157933
drawn,879,0.00000000033110032107,0.00000000019441900522,0.00000000031512083024,0.00044302775780740388,0.00000000055233503146,0.00000000025774673581,0.00000000015053025538
draws,880,0.00000000026728365078,0.00000000027850420410,0.00049021422821387173,0.00000000226654043443,0.00000000073899151608,0.00000000046216747299,0.00000000024933220780
dream,881,0.00051155860199968823,0.00000001512307478559,0.00001628936868388091,0.00220033615561268832,0.00000002871874118847,0.00000002466516667553,0.00000001725686023053
dreams,882,0.00000000052113052165,0.00000000038988558534,0.00049020498515286645,0.00000001029427350446,0.00000000062339333732,0.00000000050226706693,0.00000000033217507000
drink,883,0.00000000025501186435,0.00000000016124697353,0.00049021424924996062,0.00000000245412677435,0.00000000042491417769,0.00000000030759733377,0.00000000049871317932
drinking,884,0.00000000012923900325,0.00000000008674617984,0.00000000181360372513,0.00000000122453091911,0.00000000041467131142,0.00056872240596949578,0.00000000087189308210
drive,885,0.00000000018079084886,0.00000000036896035353,0.00000000256472961598,0.00044302744303379425,0.00000000120019100613,0.00056872460143074564,0.00000000067799925900
driven,886,0.00000001262864704295,0.00060949763511260050,0.00048309126225169139,0.00000628134609948123,0.00051518092342346580,0.00000005956709518711,0.00000001205523081004
driving,887,0.00000004773455064723,0.00000007182044165547,0.00000031889327732524,0.00044347599537377665,0.00045425739581595088,0.00006594775058859342,0.00000011312812478363
drop,888,0.00000002843291166592,0.00000004753690376768,0.00000027316750788412,0.00000049869288870176,0.00000041753446541038,0.00000291728403083758,0.00039179130460292855
dropout,889,0.00000000025626704455,0.00000000024140728639,0.00000000351298604952,0.00000000231904975522,0.00000000093340245887,0.00000000258707705969,0.00039484624362933640
drought,890,0.00000008409214490451,0.00000012144330122178,0.00045747307361251264,0.00000016706186307874,0.00003360693606412274,0.00000026216600362415,0.00000013909026573601
drowned,891,0.00000000370773371552,0.00000000110727165428,0.00000000640025609558,0.00044285852346453959,0.00000017788004247822,0.00000000361562212384,0.00000000461902253151
drug,892,0.00000020614569829748,0.00061220997973663856,0.00000029184304701454,0.00008574893034952835,0.00000044344571288403,0.00056629555208978857,0.00150217387592519271
drugs,893,0.00000005447529480536,0.00002247884333568829,0.00000019597779820741,0.00000016128759963537,0.00101031108414216444,0.00000015415828385757,0.00039508174845896211
due,894,0.00000000057924176446,0.00060947207061235766,0.00049021376078623661,0.00000000126428804974,0.00000000303644720237,0.00000000111196676788,0.00000000073007263216
durban,895,0.00000000252709517082,0.00000000892306991106,0.00049020306179688850,0.00000000161513669348,0.00000000123791855689,0.00000000236402993337,0.00000000077639120782
dynamic,896,0.00000002555400252802,0.00112323070228732120,0.00000024197414699790,0.00000004006484863429,0.00008042333698298041,0.00056885233840150409,0.00000002571865898309
dynamism,897,0.00000000009602814381,0.00060947328246375727,0.00000000023131158060,0.00000000015017539812,0.00000000018185555898,0.00000000015744244974,0.00000000005552178112
early,898,0.00051156698856723954,0.00000005781159428372,0.00147079846386828530,0.00044310870784696301,0.00000003207937681252,0.00000004672826637258,0.00039455422785216642
earn,899,0.00000000055145666535,0.00000000043346927595,0.00098043063788265557,0.00044302864157711656,0.00000000156198927841,0.00000000107121662102,0.00000000328291315015
earned,900,0.00000031547894752411,0.00000028282335863267,0.00093766243445009387,0.00048241524093598295,0.00000026614278477628,0.00026661803338250898,0.00060332140091775936
earning,901,0.00000000020839306545,0.00000000033555986619,0.00049021509715817041,0.00000000123339453428,0.00000000027807032798,0.00000000043023205855,0.00000000085421861493
earth,902,0.00000000067503167556,0.00060947076277757708,0.00000000122470746702,0.00044302809613465670,0.00000000119605550538,0.00000000102438940585,0.00000000028203773261
earthquake,903,0.00000000047229264502,0.00000000034986300018,0.00000000028342146962,0.00000000056140074715,0.00000000033333811743,0.00113745313519671653,0.00000000044176309006
easier,904,0.00000000250781802550,0.00000000421956362511,0.00147072685031990271,0.00000006848383313433,0.00051515452838955475,0.00000001055380151366,0.00039467974568816843
east,905,0.00102307476481628356,0.00121895269349671007,0.00000000048799018328,0.00000000131868910308,0.00000000055103577819,0.00000000171349862483,0.00000000057623208343
easy,906,0.00000000852728309471,0.00000000107791465407,0.00000002046213599938,0.00044304408543204959,0.00051504449827369605,0.00000000218367940689,0.00000000183822055537
eat,907,0.00000000016329213531,0.00000000007890399540,0.00049021268093694969,0.00000000424480572166,0.00000000061907134410,0.00000000018994945711,0.00000000022296608833
economic,908,0.00288381106187530307,0.01153163107868694637,0.00194426484150935375,0.00444446244951077034,0.00363250252837236769,0.00512491089845511661,0.00488850400850414542
economically,909,0.00051152415234366163,0.00000000201292845064,0.00000000540500877319,0.00000000121777239599,0.00000000122651872194,0.00000000240485704093,0.00000000402435735181
economies,910,0.00000856896670078719,0.00243828402529529991,0.00097122413314683126,0.00000002457007713689,0.00000024199343639263,0.00056894217316412823,0.00000020001055909414
economy,911,0.00096344105739593078,0.00668362647708941639,0.00489301816167403078,0.00751753786207610096,0.00360734641506629209,0.00335073209478532709,0.00209498892853116720
ecosystems,912,0.00000000079112657790,0.00000000610716402045,0.00049016713321285048,0.00000000069830172086,0.00000003590631459493,0.00056873455515021518,0.00000000422585254618
edge,913,0.00000004911467346138,0.00000011044117759654,0.00093070186270385012,0.00000037014660631390,0.00056657994360418838,0.00056888455475455596,0.00000004723525617413
educate,914,0.00000000071991952041,0.00000000026864887925,0.00098043386427290862,0.00000000131466511343,0.00000000126555604726,0.00000000101842808113,0.00039485315848944072
educates,915,0.00000004863746152698,0.00000003862043868807,0.00051079743935862685,0.00086646423677038764,0.00000004178764629061,0.00000010202197708028,0.00000072274351490718
educating,916,0.00000000017866520629,0.00000000012294604577,0.00000000157471650983,0.00000000054772950450,0.00000000024871657172,0.00000000037988412396,0.00039485157744463561
education,917,0.00051169583707014730,0.00121904314153773179,0.00826422850682605875,0.00047185872134797790,0.00000008483164352002,0.00075381770664421726,0.00503462928756101200
educational,918,0.00000000011736146457,0.00000000035279547773,0.00049021127233435499,0.00000000006903894475,0.00000000005198709198,0.00000000032519499368,0.00000000527805529907
educator,919,0.00000003297344429559,0.00000001001828510925,0.00000056368244327795,0.00000001502809208122,0.00000000484079294280,0.00000001555225147773,0.00039434013482916706
edward,920,0.00051153785748100868,0.00000000032000223026,0.00000000031033423158,0.00000000143726060395,0.00000000033014419735,0.00000000045923555606,0.00000000048815748842
effective,921,0.00053308931658436478,0.00000012171927058127,0.00146551783867529301,0.00000004059688653001,0.00257604371058978588,0.00111237282139400331,0.00000437746103352738
effects,922,0.00000000543751029459,0.00000088186563485015,0.00048936899769200660,0.00000001467960007176,0.00000006701288486536,0.00000003559007940829,0.00000001966244594963
efficiency,923,0.00000000033092271205,0.00000000174652964336,0.00147068690961730825,0.00000000056864755660,0.00000000760470603856,0.00113745488760380272,0.00039482209206085972
efficient,924,0.00000000221221542054,0.00000001380606413709,0.00098063628948294955,0.00000020995822011320,0.00102950342987725334,0.00000015226227245850,0.00000006562736069693
effort,925,0.00001515634353661642,0.00000029954528568867,0.00049107693785264517,0.00022810863321874619,0.00000165883676196579,0.00339616577653589812,0.00018894291268185866
efforts,926,0.00246732272532549724,0.00304670366323732747,0.00146174129446825286,0.00134279286631177014,0.00511001282888045964,0.00283716730072545520,0.00404959623161604398
egypt,927,0.00102308181835007836,0.00000000081255310660,0.00000000004576084549,0.00000000012070685355,0.00000000010296289182,0.00000000014309896559,0.00000000003635790238
egyptian,928,0.00102308159876822024,0.00000000060790139840,0.00000000008516346898,0.00000000016961382377,0.00000000028057808099,0.00000000023241610823,0.00000000006494662245
eight,929,0.00000000022399691077,0.00060947094582263503,0.00000000025608851240,0.00000000119124811327,0.00000000030163017493,0.00000000051867636392,0.00000000018012668986
eisenhower,930,0.00000000676333833414,0.00000000093773433555,0.00000000034999373861,0.00000000122651542461,0.00000000720708535307,0.00056870830813989871,0.00000000095786249574
either,931,0.00051152668574672513,0.00000000064009315948,0.00000000357602843348,0.00000000343860707497,0.00000000419220205779,0.00000000136804900139,0.00000000089854217920
el,932,0.00000000083795203947,0.00121894591058407942,0.00000000019269062642,0.00000000053352909214,0.00000000023641915992,0.00000000025414722206,0.00000000018575047962
elderly,933,0.00051151671137007358,0.00000000013138429847,0.00000000280576855916,0.00000000673172308425,0.00000000070102509344,0.00000000074131354880,0.00000000972396987552
elect,934,0.00000006810946405448,0.00000003354377632661,0.00000000409611882998,0.00000002061302446659,0.00000000949066913002,0.00000000817861790992,0.00039474507700428668
election,935,0.00000000803399650164,0.00000000028488556744,0.00000000035902599689,0.00044301622940908669,0.00000000077998775535,0.00000000111490287430,0.00000000361594401043
elections,936,0.00000002970905978727,0.00000000168614785774,0.00000000090354277715,0.00044300366136257796,0.00051507909553149167,0.00000000313301081342,0.00000000969619870247
electrical,937,0.00000000184186243930,0.00000000540832739588,0.00000004527792314624,0.00000000337271207667,0.00000000859019266982,0.00056775295927555822,0.00000062597488600784
electricity,938,0.00000000002169412750,0.00000000008021666572,0.00098043577989473667,0.00000000006635753215,0.00000000009126037644,0.00000000037893383030,0.00000000072732026759
element,939,0.00000000009737068473,0.00000000013903659849,0.00000000021878160536,0.00000000017257340959,0.00051509610432999423,0.00000000025322776367,0.00000000004988726710
elementary,940,0.00000001295901751494,0.00000000809251093587,0.00048861291052924405,0.00000004017379603634,0.00000000980887841361,0.00000159735390727792,0.00000012577501254310
eleven,941,0.00000000104626130270,0.00000000104405830293,0.00000000067693665817,0.00000000526285964297,0.00051508581836903983,0.00000000159896289271,0.00000000077584677269
eligible,942,0.00000000049112702973,0.00000000021396584591,0.00000000112538449929,0.00000000088131460856,0.00000000057002928926,0.00000000058672319512,0.00039485095199111336
eliminate,943,0.00000006535111685279,0.00000004312446313126,0.00049069412795505428,0.00088049291828725068,0.00103036460673212437,0.00000016929997181751,0.00039910486480525882
eliminating,944,0.00000000154688442089,0.00000000237514840588,0.00049019913411224385,0.00000001449979043141,0.00000002456475210677,0.00000000603203574335,0.00039483103306379807
elimination,945,0.00102303735005341710,0.00000006622484861804,0.00000012113221977429,0.00003506691481302730,0.00047403494126646611,0.00000009843082951464,0.00000004934820031137
elsewhere,946,0.00053424037624803192,0.00119124322909084312,0.00049024938077343199,0.00000020719596712974,0.00000013558402473143,0.00000008423848326405,0.00000005636341518970
emanating,947,0.00015142423912073433,0.00060700236629047217,0.00000036471294442117,0.00000026740628350290,0.00000292718795418569,0.00039860215655296961,0.00000005685350540566
embrace,948,0.00051114458900299942,0.00000000311951045147,0.00000000553484209461,0.00000004013156573609,0.00000033861424055381,0.00000000415796464241,0.00000000165605527415
embryonic,949,0.00000000328746014533,0.00000000177628244865,0.00000000381590486600,0.00000000220106936261,0.00000000444937824235,0.00056867849073694899,0.00000002225279806317
emergencies,950,0.00000000031479178037,0.00000000039548835699,0.00000000135460036493,0.00000000017030045638,0.00000000154833425503,0.00000000197735473342,0.00039484970416070822
emergency,951,0.00000004034167432714,0.00000002587805500373,0.00000013221610816271,0.00044271900204705328,0.00000045755209005341,0.00056893049271481138,0.00118419287349326072
emerging,952,0.00000000614343158234,0.00304612888310103972,0.00000001634791161139,0.00000000566320499712,0.00206137671675446542,0.00000002541304132360,0.00000000686183100477
emission,953,0.00000000007173443666,0.00000000040710602420,0.00000000276519534055,0.00000000015409701887,0.00051509199396155485,0.00000000089923800865,0.00000000056376857480
emissions,954,0.00000000695784692732,0.00000003981084799520,0.00098083531474594567,0.00000001048697817381,0.00101064914516679240,0.00058965536583322842,0.00000009194039144466
emphasis,955,0.00000000651980250316,0.00060918826193491233,0.00000002254762161259,0.00000000746839449998,0.00000002136306223239,0.00000001397203576290,0.00039498343111044705
emphasize,956,0.00000000015136407547,0.00000000012532186698,0.00000000031918958530,0.00000000015411493459,0.00051509602711894862,0.00000000016250484716,0.00000000007484546072
employ,957,0.00000000148115084397,0.00000000194897151809,0.00049010125248417089,0.00000000439265459328,0.00000002126375640256,0.00000000518812338971,0.00000006831859332006
employed,958,0.00051151671315815119,0.00000000134719675168,0.00000000765007118136,0.00000000202776492989,0.00000000240869629517,0.00000000250142147286,0.00000000669440676412
employee,959,0.00000009570380942989,0.00000000206447497925,0.00000001364927193401,0.00000000626501436058,0.00000000401954963083,0.00000000518658334889,0.00039475553568597810
employer,960,0.00000018897913105291,0.00000000238114587556,0.00000001965181485064,0.00000001282728625991,0.00000000532219012938,0.00000000631217053541,0.00039467086864598740
employers,961,0.00011164041130479684,0.00000027103172184918,0.00000281555350347574,0.00076995209273141561,0.00000031337260963152,0.00000051140611072834,0.00040912217102028901
employment,962,0.00000001059175235069,0.00000002018009454882,0.00097499094351324248,0.00088529579343253671,0.00000002398706306347,0.00000002875699331981,0.00158442312135195404
empower,963,0.00000000193156848833,0.00000000058193072209,0.00000000650026752000,0.00000000110841060465,0.00103018247477773550,0.00000000184005133092,0.00039485354041466871
empowered,964,0.00000000096412496408,0.00000000016637915809,0.00000000051970005839,0.00000000040254166290,0.00000000095027724965,0.00056872317369060881,0.00000000100707597884
empowering,965,0.00009279143504185325,0.00000008824347738764,0.00000097685502654238,0.00000017491549179764,0.00000018459806572151,0.00046233540290051154,0.00000109958237899107
empty,966,0.00000000014690434090,0.00000000013964905857,0.00049021374692647464,0.00000000313982975690,0.00000000067979517993,0.00000000035218037281,0.00000000016328254587
enable,967,0.00051146007311448879,0.00000000479971972685,0.00000011214549567020,0.00000000411794226363,0.00000007252457991128,0.00000005647012313637,0.00039472493586097080
enabled,968,0.00102371441056485360,0.00000002088569706293,0.00000012222791966373,0.00000001707577604562,0.00102931168414570101,0.00000004218906923302,0.00000003252133400157
enabling,969,0.00000000074900741784,0.00000000180456570524,0.00000002622168664075,0.00000000108917378964,0.00000001111436468660,0.00000000503669603381,0.00039481815059901933
enact,970,0.00000000849206850547,0.00000000092020224751,0.00000000632222556153,0.00000005746395310224,0.00051500876552197574,0.00000000438085388339,0.00039485517731489042
enacted,971,0.00095996114662810902,0.00000019129677934494,0.00005730254324443980,0.00044302929530560647,0.00090597269424384503,0.00057401464094587729,0.00246312112604103609
enacting,972,0.00000000292598962384,0.00000000046475207960,0.00000000229577716386,0.00044301115238635732,0.00000000493401650610,0.00000000204272386886,0.00000000657871036179
encourage,973,0.00102304592080382749,0.00000000905091919270,0.00245135005003953342,0.00000003856936709638,0.00000004558497122624,0.00000001637258173024,0.00078944312262951637
encouraged,974,0.00000024491058668407,0.00000007795865226152,0.00102076451495556144,0.00000036454781913996,0.00000025174951066386,0.00052217929125857152,0.00039393201423708660
encouraging,975,0.00000030887214984841,0.00065651861228814188,0.00049147583804857856,0.00000037748083926722,0.00040581332833571846,0.00007343183841534259,0.00039557928071039142
end,976,0.00204546526784415766,0.00076082269006464093,0.00013845409885007966,0.00122027141556877296,0.00257726433399998924,0.00097407485772417295,0.00118458191273371617
endanger,977,0.00051074370276051658,0.00000000627949437869,0.00000001659677640326,0.00000049705383104809,0.00000017516415236758,0.00000001846221990136,0.00000000826646672121
ended,978,0.00204615736846101067,0.00000000489806678415,0.00000000183324264882,0.00044300407341471397,0.00000000714058042769,0.00000000610531463587,0.00000001474420140823
ending,979,0.00101982298241142183,0.00121906699885973818,0.00000006808563651294,0.00044354226685470766,0.00000097612481941148,0.00056886214497837799,0.00158050235309869472
endowment,980,0.00000000428169481914,0.00000000167190997070,0.00000000677736912012,0.00000002363735612354,0.00000000150416184377,0.00000000565881971572,0.00078967201598564266
endure,981,0.00000000083719027872,0.00060945389963371717,0.00000000147759230317,0.00000000743074547059,0.00000000524833684964,0.00000000060801257590,0.00000000035147906277
enduring,982,0.00204214330663145217,0.00060952792906589020,0.00049120797397476392,0.00000006706642404597,0.00051791854355574948,0.00000005444227983445,0.00000001301043721099
energy,983,0.00050262366222681028,0.00185519626183732887,0.01272590531600847376,0.00000006902159183399,0.00104111889997078795,0.00283890181119908101,0.00157973924446682063
enforce,984,0.00000014805249659054,0.00000002614863772221,0.00049024972588836418,0.00000079182839311473,0.00000068066843125385,0.00056720378703939943,0.00039452847513278056
enforcement,985,0.00051174745756300366,0.00121901703609853776,0.00000009503731011687,0.00000002324291726278,0.00112937515302942806,0.00000020892796149990,0.00229264999911913455
enforces,986,0.00000008729182529584,0.00000005492215581893,0.00048651389459907797,0.00000275982876140116,0.00000021992884469139,0.00000008219476366102,0.00000019569347793000
enforcing,987,0.00051141801620528779,0.00000000441835097480,0.00000000469042919936,0.00000000212408914471,0.00051510816922557129,0.00000000614552023417,0.00000007397488054305
engage,988,0.00051154401589388815,0.00060833060939811283,0.00000001694056153894,0.00000000863550804772,0.00000092109758917647,0.00000000834990843226,0.00000000581790174877
engaged,989,0.00051166920573461811,0.00060945079157780134,0.00000000545482919250,0.00000000990950728823,0.00000001218763001436,0.00056856529123209220,0.00000000709194406342
engagement,990,0.00255020190379205008,0.00000005933407372556,0.00000005240999646458,0.00000008982246304100,0.00051522654552668625,0.00000007074177516625,0.00000548433747638314
engages,991,0.00000000180297061964,0.00000000237441219899,0.00000000339451822053,0.00044301420936532622,0.00000000532038793754,0.00000000271259883537,0.00000000183755155997
engine,992,0.00000000014129314782,0.00060947105953601337,0.00049021763586291401,0.00000000089637071144,0.00000000087225750754,0.00000000131674912250,0.00000000044663844919
engineering,993,0.00000000012568302048,0.00000000062311399913,0.00049021499384871447,0.00000000008524575869,0.00000000031078470463,0.00000000128652758209,0.00000000121869465009
engineers,994,0.00000000034011229063,0.00000000048683310926,0.00049021493340834171,0.00000000038773199282,0.00000000049843947065,0.00000000105729918610,0.00000000093585720743
english,995,0.00051153966475868612,0.00000000316546596725,0.00049020657801413013,0.00000000664799979901,0.00000000108034805134,0.00000000144249408395,0.00000000130326486999
enhance,996,0.00000000005667468052,0.00000000038183810320,0.00098043382644632236,0.00000000004964429236,0.00000000201507918672,0.00000000064706039848,0.00000000043236023775
enhanced,997,0.00051150843230025455,0.00000000472189479723,0.00000000892576566595,0.00000000063406948191,0.00051510652346059983,0.00000000736355284270,0.00000000231941202307
enhancing,998,0.00000000030907341343,0.00060947404660941732,0.00000001060165933936,0.00000000015574426405,0.00103017800748293341,0.00000000269672708923,0.00000000174254905400
enjoy,999,0.00000004714548785100,0.00060948824114326241,0.00096635435646579611,0.00000067142444239867,0.00000012774651620057,0.00000003457073419365,0.00001057755929107302
enough,1000,0.00000000219040793490,0.00000000194722351533,0.00098045780794147556,0.00044307884368235853,0.00000004179822641246,0.00056872800766632147,0.00039475832435294326
enrolled,1001,0.00000000032614201368,0.00000000011266987612,0.00000000035971005995,0.00000000064664358945,0.00000000011269020979,0.00000000018438423560,0.00039485260075692306
ensure,1002,0.00000741472886396518,0.00251621908279582975,0.00139040122552259136,0.00082958123801132736,0.00206585716200860222,0.00283609458170090397,0.00203382990413226690
ensured,1003,0.00000013301771690540,0.00000012224710194262,0.00000014791130645065,0.00000875022248303655,0.00051506368619390645,0.00000057385795139008,0.00038638143301069852
ensures,1004,0.00000051057055147069,0.00000003234857820696,0.00000028727188201453,0.00044301101139307820,0.00000025497385170409,0.00000007035139435189,0.00039397957358105329
ensuring,1005,0.00051166317310068416,0.00204046953334565588,0.00245112011550384628,0.00176997554380381537,0.00103352037303588800,0.00151037714207178991,0.00078751894994835876
enter,1006,0.00000000460156222953,0.00000000553285301147,0.00000001040229065750,0.00000001936807992914,0.00000001856483073553,0.00000000457301983170,0.00039480382283922004
entering,1007,0.00000000825040285622,0.00000001252443246273,0.00000001618816117061,0.00044283414431042783,0.00000001529684187811,0.00056873494726837669,0.00000012989136409351
enticed,1008,0.00000000048259544213,0.00000000025496066625,0.00049021123070949692,0.00000000439396259529,0.00000000065364957749,0.00000000028853276493,0.00000000080265865892
entire,1009,0.00000019919222076011,0.00000021306799231578,0.00000032115885277192,0.00080955457558674600,0.00000046588737856230,0.00000043271436679316,0.00006697692234939955
entities,1010,0.00051153102440740401,0.00000000232466503949,0.00000000150843709780,0.00000000033315092714,0.00000000262957389531,0.00056872788033434263,0.00000000313617237334
entitled,1011,0.00051153438941247819,0.00000000027166637974,0.00000000052826085115,0.00000000379467284956,0.00000000093937364065,0.00000000054315898440,0.00000000039456519252
entrenched,1012,0.00023000934044823084,0.00000011465390391940,0.00000005904046473206,0.00000029329550068502,0.00000048390348675188,0.00031182943588219249,0.00000006222532847080
entrepreneurs,1013,0.00000000148667626437,0.00000000413143733157,0.00049022991838266648,0.00044299753376648992,0.00000000080429848448,0.00056872845646884699,0.00078972249970682212
entrepreneurship,1014,0.00000000009197453361,0.00000000055109480041,0.00049021473283324796,0.00000000006861032443,0.00000000008062347299,0.00000000044246326345,0.00000000227888382763
environment,1015,0.00000001643487530418,0.00060953953300647758,0.00194529173615335380,0.00000000845146637873,0.00053121137738170300,0.00056880958686840986,0.00000007966958080553
environmental,1016,0.00000006953564890855,0.00060971470685592711,0.00194738558855745000,0.00000002005066958617,0.00059153686263605280,0.00106730380527290188,0.00000074670143041874
epidemic,1017,0.00000000161938141274,0.00000000154499053195,0.00049020586623275573,0.00000000238647461388,0.00000000172020894406,0.00000000334486892527,0.00000000225999303440
equal,1018,0.00208676975688095205,0.00000015780238823418,0.00147156908828966295,0.00003723295824091148,0.00150392718897347441,0.00000028128962207017,0.00075585704589795663
equality,1019,0.00102183993049946033,0.00000002194839881866,0.00049087713226938893,0.00000002923254324676,0.00051510761039548578,0.00000041451841494037,0.00000009292187627324
equally,1020,0.00000000025811483302,0.00000000014886420712,0.00000000053201623026,0.00000000150109637382,0.00051509384487602471,0.00000000024140070508,0.00000000022330904086
