token,id,G1,G2,G3,G4,G5,G6,G7
element,939,0.00000019034758276887,0.00000022812542654017,0.00000044629394532426,0.00000038953045225653,0.99999817410618163649,0.00000044525283550842,0.00000012634357597902
elementary,940,0.00002533326807615795,0.00001327785294724546,0.99672448796247814506,0.00009067976912416432,0.00001904277749566396,0.00280864288424082344,0.00031853548563770209
eleven,941,0.00000204531076746813,0.00000171304712770347,0.00000138088726158089,0.00001187925823404743,0.99997820512935020609,0.00000281147197894828,0.00000196489528025990
eligible,942,0.00000096009228240810,0.00000035106619691273,0.00000229567877688229,0.00000198929185475593,0.00000110664445654434,0.00000103164109060712,0.99999226558534182185
eliminate,943,0.00002129221808159924,0.00001179280210273984,0.16682832936964317461,0.33123952436364983987,0.33338850644709355775,0.00004961363070313845,0.16846094116872598057
eliminating,944,0.00000151198336108892,0.00000194852200454541,0.49998011761340221959,0.00001636436904642880,0.00002384478066096991,0.00000530309350696868,0.49997090963801771313
elimination,945,0.66663694247262272885,0.00003621965248166828,0.00008236612058920747,0.02638419444908777708,0.30676092722903419707,0.00005769062774100075,0.00004165944844342037
elsewhere,946,0.26109337866463216971,0.48863549723985377771,0.25001568342516972132,0.00011692000953674497,0.00006580508764755580,0.00003702933575346304,0.00003568623740645252
emanating,947,0.14800778062269995261,0.49797202760091247020,0.00037199009169419103,0.00030179298999354417,0.00284139462989998429,0.35043302099324918908,0.00007199307155065292
embrace,948,0.99922412204185806495,0.00000511836207208021,0.00001129055850516018,0.00009058444744052831,0.00065737950536552008,0.00000731098960137824,0.00000419409515712914
embryonic,949,0.00000642657586158179,0.00000291444983303780,0.00000778408785709901,0.00000496822509496143,0.00000863794169836557,0.99991291169217755286,0.00005635702747730000
emergencies,950,0.00000061537879326869,0.00000064890072909040,0.00000276325763408391,0.00000038439997186363,0.00000300590785858419,0.00000347680202635327,0.99998910535298679569
emergency,951,0.00001577259154395385,0.00000849192572301129,0.00005394169080228711,0.19985991294522698070,0.00017765665504577440,0.20007120184331955715,0.59981302234833844267
emerging,952,0.00000133440499382413,0.55532896318439406436,0.00000370535618482127,0.00000142032361696539,0.44465768093698632146,0.00000496488858892359,0.00000193090523509192
emission,953,0.00000014023190508700,0.00000066796251078130,0.00000564073901964285,0.00000034782578377199,0.99999019431192615048,0.00000158113892151567,0.00000142778993322749
emissions,954,0.00000272034513788387,0.00001306399434179246,0.40016240086933069220,0.00000473421410688066,0.39241116029924327790,0.20735935096864777094,0.00004656930919169543
emphasis,955,0.00000637270165063984,0.49976529060388563686,0.00002299751615469282,0.00000842878139240069,0.00002073692952259168,0.00001228358306979622,0.50016388988432436413
emphasize,956,0.00000029589794879591,0.00000020562286958516,0.00000065111680251003,0.00000034786622291237,0.99999802421006700470,0.00000028573385055481,0.00000018955223852520
employ,957,0.00000289546575179587,0.00000319779082422144,0.99976056589036321753,0.00000991504273084487,0.00004128106851993235,0.00000912232772880743,0.00017302241408112491
employed,958,0.99995157849981908260,0.00000221042399590613,0.00001560542735732560,0.00000457704458682759,0.00000467619901781956,0.00000439827366259974,0.00001695413156039860
employee,959,0.00018708904879570880,0.00000338730406482765,0.00002784323395128519,0.00001414130880892808,0.00000780348027828888,0.00000911961986007755,0.99975061600424086627
employer,960,0.00036943070585740819,0.00000390688440611692,0.00004008785824614884,0.00002895358346235972,0.00001033240276307609,0.00001109875073871831,0.99953618981452607706
employers,961,0.07274770803307407940,0.00014823249855208927,0.00191448831553463466,0.57930861153376711492,0.00020279195462241054,0.00029973677661746949,0.34537843088783221068
employment,962,0.00000258819487460149,0.00000413883172361688,0.24861125443059872708,0.24978476667491975038,0.00000582100579484090,0.00000632046257030433,0.50158511039951814148
empower,963,0.00000125865874903691,0.00000031826918388541,0.00000441997859373973,0.00000083396332635626,0.66665915034368161685,0.00000107846004021378,0.33333294032642518667
empowered,964,0.00000188474443729112,0.00000027298795294388,0.00000106013935250690,0.00000090861179813330,0.00000184485090559904,0.99999147816343469941,0.00000255050211887771
empowering,965,0.18139571895606204643,0.00014478620116696876,0.00199269258990599895,0.00039481696970094149,0.00035837531503980969,0.81292882784003217544,0.00278478212809208595
empty,966,0.00000028717972216897,0.00000022913032538393,0.99999004399662627662,0.00000708718282901610,0.00000131974195297457,0.00000061924216891593,0.00000041352637534130
enable,967,0.49992042712819434458,0.00000393758953346405,0.00011438314393709704,0.00000464748281933664,0.00007039894776862514,0.00004964598289600314,0.49983655972485113717
enabled,968,0.50030859913507841341,0.00000856709420907794,0.00006233337168147439,0.00000963580481685268,0.49957172849847286678,0.00001854536251393258,0.00002059073322737046
enabling,969,0.00000146421637946382,0.00000296085581567449,0.00005348978020701013,0.00000245846889079487,0.00002157722471499973,0.00000885607153867380,0.99990919338245343173
enact,970,0.00000830046906419217,0.00000075491465016038,0.00000644837344634807,0.00006485344321905621,0.49991430806931186348,0.00000385144895893580,0.50000148328134941256
enacted,971,0.15638372432034405857,0.00002615597850852974,0.00974098426441456604,0.08333332955229796890,0.14656990420786544793,0.08410795970120314713,0.51983794197536625781
enacting,972,0.00000571994593288905,0.00000076254574367557,0.00000468316998756605,0.99995900266656945199,0.00000957880957677129,0.00000359174121188763,0.00001666112097777620
encourage,973,0.22221417579659313857,0.00000165004100746716,0.55561378633513380798,0.00000967314144662088,0.00000983309233401773,0.00000319867438015675,0.22214768291910486075
encouraged,974,0.00011969243694601400,0.00003197782273317087,0.52056595649372205958,0.00020571314722430940,0.00012218547610811666,0.22953822944449861487,0.24941624517876764822
encouraging,975,0.00015095166289320371,0.26929705934821407398,0.25064114786401059387,0.00021301120836693930,0.19695964692429931975,0.03227897861304850069,0.25045920437916735501
end,976,0.22214612725175272856,0.06935144438317979165,0.01569074275917285710,0.15302115246757413969,0.27796966284803148461,0.09515140443620927202,0.16666946585407960146
endanger,977,0.99844043927909043035,0.00001030313132772107,0.00003385586648631515,0.00112194343300183645,0.00034006048786619519,0.00003246230050647507,0.00002093550172095460
ended,978,0.79999665223803617664,0.00000160730855975686,0.00000074792859586164,0.19998860482079680589,0.00000277251849886966,0.00000214700680043034,0.00000746817871205099
ending,979,0.19936271383128786883,0.20001940648549060286,0.00001388883095975771,0.10011578273264284955,0.00018950309057003836,0.10002358327280232164,0.40027512175624657687
endowment,980,0.00000418509051895624,0.00000137159992169614,0.00000691259852166971,0.00002667696617528098,0.00000146007617285839,0.00000497497882446428,0.99995441868986500999
endure,981,0.00000163660290891671,0.99996642841637273236,0.00000301414964700243,0.00001677258188605890,0.00001018902535394673,0.00000106907441553976,0.00000089014941590254
enduring,982,0.57030518133895535815,0.14286969897251139416,0.14314545341153908642,0.00002162592268200769,0.14363965801382086451,0.00001367519846077914,0.00000470714203034676
energy,983,0.02396504316053905265,0.07424215395149970365,0.63316226086989368937,0.00000379986922043582,0.04929778603076771099,0.12174801507750415697,0.09758094104057517260
enforce,984,0.00009647474126668116,0.00001430119646826170,0.33335447923425204353,0.00059576824495796872,0.00044047908905008639,0.33243997528751362269,0.33305852220649134754
enforcement,985,0.09094569592030654626,0.18182837164084320047,0.00001762429042821427,0.00000476941909926239,0.19932257326114768969,0.00003339636938496235,0.52784756909879015918
enforces,986,0.00017064466565674423,0.00009011397257149228,0.99244269242835336797,0.00622944953172290677,0.00042696584438498464,0.00014452385099291399,0.00049560970631747569
enforcing,987,0.49987931911387090134,0.00000362472259707877,0.00000478401771761209,0.00000239723317492044,0.50001079833710793121,0.00000540286394800099,0.00009367371158360258
engage,988,0.50000247597684854828,0.49906169042628312216,0.00001727857795182537,0.00000974597814118498,0.00089410102270932586,0.00000734086253380716,0.00000736715553219672
engaged,989,0.33341656084258414205,0.33332044294947427154,0.00000370911323097911,0.00000745587025780346,0.00000788694747678424,0.33323795730123600967,0.00000598697573993718
engagement,990,0.83088794350618122575,0.00001622547710947945,0.00001781857913990681,0.00003379101559697759,0.16670856837738268208,0.00002073099168714525,0.00231492205290263894
engages,991,0.00000352458340211034,0.00000389583607166138,0.00000692449864160995,0.99996590283967889956,0.00001032890402073518,0.00000476958886946888,0.00000465374931558134
engine,992,0.00000013810526866872,0.49999729183261487631,0.49999898853101992779,0.00000101163814703879,0.00000084669240124127,0.00000115762638335908,0.00000056557416468960
engineering,993,0.00000024569467915149,0.00000102237934744767,0.99999258760098908017,0.00000019241561613697,0.00000060335175233390,0.00000226211393877461,0.00000308644367717436
engineers,994,0.00000066487724278357,0.00000079877537216736,0.99999246430830024401,0.00000087518360373217,0.00000096766128954121,0.00000185905942448124,0.00000237013476707587
english,995,0.49999822301267204949,0.00000259688197864471,0.49998771004407299712,0.00000750288927596044,0.00000104868399281406,0.00000126817567665905,0.00000165031233105739
enhance,996,0.00000005539597708701,0.00000031325198224180,0.99999650294475395107,0.00000005602822502979,0.00000195601897438581,0.00000056886629055636,0.00000054749379672922
enhanced,997,0.49996769522608580649,0.00000387374359125903,0.00000910386219986226,0.00000071560668770841,0.50000920080807143009,0.00000647370322886669,0.00000293705013509024
enhancing,998,0.00000020140003228178,0.33333316157671405433,0.00000720879674473545,0.00000011718130804796,0.66665625943548811883,0.00000158056047471239,0.00000147104923821147
enjoy,999,0.00003072118908535437,0.33334092484222144215,0.65709073609713997133,0.00050517683521835919,0.00008266825153283092,0.00002026201919595270,0.00892951076560609576
enough,1000,0.00000085639503684745,0.00000063898455490060,0.40000838517785819448,0.20002235891563630021,0.00001622926274999084,0.19999999555797287609,0.19995153570619092487
enrolled,1001,0.00000063756708824473,0.00000018486401298002,0.00000073377476850998,0.00000145959548717640,0.00000021877471618759,0.00000032420459168030,0.99999644121933528584
ensure,1002,0.00063021187271572216,0.17950029853516460965,0.12331687088147570697,0.08141391150521126718,0.17437466882873092766,0.21681446257804320998,0.22394957579865840125
ensured,1003,0.00013001654937799473,0.00010028896196027580,0.00015086259287151721,0.00987544410576928627,0.49996761906427933386,0.00050451000382357601,0.48927125872191812306
ensures,1004,0.00049905097501749774,0.00002653809601793020,0.00029300384142204772,0.49997934220918816006,0.00024750079063455592,0.00006184976987334897,0.49889271431784637523
ensuring,1005,0.05001189447392177106,0.16739584673905300027,0.25000275160697782439,0.19975828712125970332,0.10032287928888199147,0.13278553967507983335,0.09972280109482586918
enter,1006,0.00000899548205683833,0.00000907807344929872,0.00002121969683118068,0.00004371737773458383,0.00003604142349760492,0.00000804078517057520,0.99987290716125987178
entering,1007,0.00000806425591492437,0.00001027478206737616,0.00001651116487727861,0.49977973117161167416,0.00001484850479271467,0.50000608987976813413,0.00016448024096794286
enticed,1008,0.00000094341408935386,0.00000041832878084398,0.99998491115010357255,0.00000991799513595804,0.00000126898335766905,0.00000050732996199932,0.00000203279857063412
entire,1009,0.00019469801323224021,0.00017479651817299386,0.00032756696168443613,0.91365802152750719145,0.00045223262609160575,0.00038042293622753208,0.08481226141708399224
entities,1010,0.49998977760641144519,0.00000190710650813564,0.00000153853506684433,0.00000037599196661411,0.00000255250337935529,0.49999987695040487568,0.00000397130626261154
entitled,1011,0.99998613337937936052,0.00000044573881574077,0.00000107760256643013,0.00000856528612801314,0.00000182368283812527,0.00000095504171591871,0.00000099926855638796
entrenched,1012,0.44963966403146576889,0.00018811932268409672,0.00012043700792798636,0.00066202278378717412,0.00093944139574676300,0.54829272473489987227,0.00015759072348826559
entrepreneurs,1013,0.00000058125345234619,0.00000135573786144088,0.20000460644995832205,0.19998565257903916370,0.00000031229007913482,0.20000015338474050330,0.40000733830486912002
entrepreneurship,1014,0.00000017979877822187,0.00000090421326308382,0.99999205515393008170,0.00000015486633060030,0.00000015652093870979,0.00000077798745209269,0.00000577145930711915
environment,1015,0.00000458973398693332,0.14287241886674356683,0.56688751474481946513,0.00000272521997491294,0.14732629586170667424,0.14287763132756678419,0.00002882424520160771
environmental,1016,0.00001699169355064102,0.12504929374766582395,0.49656048320490042691,0.00000565726377716027,0.14354985836137942878,0.23458133043848122812,0.00023638529024524557
epidemic,1017,0.00000316568932785415,0.00000253495574497627,0.99997396812093297669,0.00000538671941312276,0.00000333958224237353,0.00000588131550740746,0.00000572361683131305
equal,1018,0.33994795260867555209,0.00002157629568768351,0.25015523782043319612,0.00700347902988337698,0.24330806593174983399,0.00004121618946593266,0.15952247212410433641
equality,1019,0.49939250526559175736,0.00000900300334009969,0.25033582196167381007,0.00001649582896106198,0.25000512794292223395,0.00018221293841091309,0.00005883305910011551
equally,1020,0.00000050458240772441,0.00000024425015509831,0.00000108526318740815,0.00000338825518226694,0.99999378764349033943,0.00000042445720356524,0.00000056554837354302
equipment,1021,0.00000702861459517004,0.16662780749772720945,0.33335598825083084806,0.00000179403372409725,0.33333685722903511062,0.00001024094392131813,0.16666028343016617286
equipped,1022,0.00001508866156402477,0.00002622710679336519,0.00009569200085113710,0.00018953441472104043,0.00008484883531961958,0.00007365273249605229,0.99951495624825481556
equitable,1023,0.24897779005115469597,0.00073536852479818193,0.00090697143922580353,0.00001440848412449188,0.00002046298805614508,0.00002820266877324889,0.74931679584386745585
equity,1024,0.00000019934921096782,0.00000065353087610747,0.99999127615107008538,0.00000031495857919393,0.00000024344722494515,0.00000074549923569617,0.00000656706380293872
era,1025,0.25032118089676458350,0.00020685713817028334,0.29580733075704362944,0.00074226823829023881,0.20261820105169370265,0.00018164893391355537,0.25012251298412396805
especially,1026,0.00000670222269310626,0.00001425822474108828,0.24997617325554416512,0.00001836828916658742,0.25001344069769415590,0.00000894024836799689,0.49996211706179294332
essential,1027,0.14169726231003779149,0.28543124396390867625,0.28699500682226469772,0.00001901015035746887,0.00007910742094950231,0.28575828979303474764,0.00002007953944718819
establish,1028,0.50002188857310170267,0.00002044194364441832,0.00002827178941923845,0.00013443079012197690,0.00004261811319980943,0.00002198401325228453,0.49973036477726062721
established,1029,0.45740178148404342373,0.00041365597639609285,0.25004412268336762004,0.00006122365360654389,0.04164924404442173905,0.00016757691174181709,0.25026239524642274192
establishing,1030,0.00000024229627381140,0.99999858902226845814,0.00000019805043170673,0.00000007047454359907,0.00000022995231532060,0.00000028946570723739,0.00000038073845993824
ethics,1031,0.00013626050062923883,0.00003673188609243623,0.00009757752053675654,0.00204489162735849378,0.33094859953028427091,0.00005030854367486694,0.66668563039142381133
ethnic,1032,0.50022794885793131492,0.00008869838607440322,0.00001925358617358944,0.00007609799434560329,0.00069293204958560759,0.00002339042510253896,0.49887167870078685805
ethnicity,1033,0.00012941784774504034,0.00002325781499498217,0.00001466434260355229,0.99891650367537199173,0.00002148025159498420,0.00001423880708491975,0.00088043726060471497
europe,1034,0.35322026563075525907,0.49511298878911019772,0.00001425007363986765,0.00005756918063437281,0.15151337628169839200,0.00006804074010665320,0.00001350930405525425
european,1035,0.33342295153712409039,0.15978521853922764140,0.00002672611902956321,0.00004078460066403181,0.50662531548111566782,0.00006967875609164950,0.00002932496674724603
eurozone,1036,0.00002777123421865728,0.00113379800985044933,0.00001496982327004085,0.00001730173143323415,0.99873165950656628276,0.00002801561630023843,0.00004648407836114848
evade,1037,0.00001003311083675255,0.00000346459143633632,0.00001777921716954311,0.00002830826416346701,0.00021863233883766649,0.00001081680315577268,0.99971096567440054237
evaluation,1038,0.00000032115667616288,0.00000087515156315811,0.99999294553520190476,0.00000010952519910106,0.00000174568870211166,0.00000144758143028414,0.00000255536122728960
evaporate,1039,0.00001382688840918178,0.00001838625768128745,0.00051950346817853656,0.00020150812131001879,0.00157157693947855732,0.00006409144284784715,0.99761110688209453379
even,1040,0.11764989374306228376,0.05883863455234061846,0.17861012274879220496,0.40950402999215784750,0.05888494469574508117,0.05882895027996665194,0.11768342398793528447
eventually,1041,0.00000067371932295253,0.00000041289785308240,0.00000078305343345527,0.00000564050604891661,0.99999131114592421099,0.00000059328100612108,0.00000058539641141334
ever,1042,0.16680926888408906250,0.00000990896133430664,0.16646865272389413382,0.33350230188954160804,0.00051058143396625743,0.16609135260969165593,0.16660793349748301284
everglades,1043,0.00000363833807862883,0.00000471840447439620,0.00000657860841350327,0.00000669733814490925,0.00005445890528227868,0.99991666563834580295,0.00000724276726044087
every,1044,0.06899197719184552158,0.06898398372216141272,0.36547815487212831354,0.24076888729888601404,0.06976474309068932123,0.10347605822189739899,0.08253619560239196240
everybody,1045,0.39997030845803516197,0.00000009004777205164,0.00000079005231818629,0.60002747609820095143,0.00000065424483781413,0.00000024134110156971,0.00000043975773418680
everyone,1046,0.05878037505038880700,0.00000051916372617308,0.11337622197415700431,0.82782641267558876308,0.00000915970221932450,0.00000158122891519794,0.00000573020500475568
everywhere,1047,0.78448408130441060759,0.00027488994316681950,0.00072000538575006027,0.00514237991551509590,0.00074067277244287816,0.20843021704561393026,0.00020775363310046910
evidence,1048,0.25020087858206535580,0.00007755854064450837,0.25013186265786052642,0.01567558471790869365,0.00043006856836504733,0.24578599563680492146,0.23769805129635088181
evolve,1049,0.00069436862075213828,0.00024447601407703872,0.00036910671856472960,0.00033825379574508230,0.00058722559757331714,0.00020074798289524648,0.99756582127039250540
evolves,1050,0.00000016875788554711,0.00000059171819200106,0.00000087124070608106,0.00000087356611449884,0.99999689451830797715,0.00000046464640576070,0.00000013555238818637
example,1051,0.33335858636873938465,0.00005939047038223055,0.00018895008368034533,0.30260600759395578363,0.36364634651315141944,0.00009343384514954538,0.00004728512494127726
excellence,1052,0.00000040771143697873,0.00000166803980399439,0.99999156988739756891,0.00000039195818253773,0.00000040913780931189,0.00000180347339792866,0.00000374979197151956
exception,1053,0.00000095761811913633,0.00000047888687619531,0.00000079076135201289,0.00000229098931669158,0.99999386266847978266,0.00000077147752976138,0.00000084759832641731
excesses,1054,0.00000191477902025410,0.00000031716032156937,0.00000095574870327669,0.99998930029978150280,0.00000572358114377213,0.00000095875819020203,0.00000082967283958112
exchange,1055,0.00009916238636044490,0.17467244103532575394,0.33363888095739108186,0.00814321771192733600,0.48273224884795817857,0.00021096953048195091,0.00050307953055536041
exchanges,1056,0.00000203631142298048,0.00002413921807139770,0.00000526336037447924,0.00000144941204777738,0.49997167919829976768,0.00000451612970401527,0.49999091637007958555
excluded,1057,0.00002397663590099554,0.00000614288079950533,0.00000950572194174312,0.00002654182940854097,0.00002336912720139522,0.00002657395673365474,0.99988388984801424009
excluding,1058,0.00000167604357842973,0.00000299255632579971,0.00000451478228539027,0.99998020990256142326,0.00000206733541017004,0.00000337181108896928,0.00000516756874994454
execute,1059,0.00001888119434700815,0.00000326676439696718,0.99821414507821260020,0.00003107873421247310,0.00170781204745051613,0.00001410763017114818,0.00001070855120947125
executive,1060,0.00002403011658590304,0.00001063421823946672,0.00000930718281074511,0.00013563458349026620,0.16667133066575681721,0.16514240022251758244,0.66800666301059929975
exercise,1061,0.66656981737386145070,0.00000477159144260346,0.00000858196808556221,0.00004567843592486341,0.00002561662368770184,0.33333749532513223812,0.00000803868186560663
exist,1062,0.22389247428243144733,0.02561968133761282490,0.25010569602442128678,0.25008658844099240781,0.25016274522408210590,0.00008386736200511333,0.00004894732845474192
existing,1063,0.01492705922740457034,0.12751227382419030865,0.00037983532705013835,0.00811352454609432470,0.42879015747321647112,0.00029395257847788381,0.41998319702356629035
exists,1064,0.00000046153057918945,0.00000093339530864109,0.00000126120934175084,0.00000118743754082384,0.99999465181128155411,0.00000088574141592548,0.00000061887453224001
expand,1065,0.00000179715666336612,0.45455307851738346869,0.18120614934934278772,0.09090229717941168686,0.09092041095004979590,0.09150178113110046807,0.09091448571604847373
expanded,1066,0.00004405966158849576,0.12540801953993402362,0.21810714815356033180,0.03095847746933636999,0.12509708655468945726,0.12520579882309973430,0.37517940979779151878
expanding,1067,0.00001121255739423809,0.15400304828788144440,0.26323163678104288810,0.00001587851705948660,0.07695719563560435295,0.26449585149548032748,0.24128517672553723150
expands,1068,0.00000006167881990860,0.99999813267436954423,0.00000063995490192234,0.00000016868344953733,0.00000038092688198153,0.00000040741890552430,0.00000020866267155130
expansion,1069,0.49927629365928022365,0.49956124182619032759,0.00006728115949979687,0.00045986424424251579,0.00006646518796548886,0.00009876272560407602,0.00047009119721767514
expediting,1070,0.00000039370645240151,0.00000058057526847933,0.99999231542175459619,0.00000023129705615838,0.00000126584631650530,0.00000114364026171628,0.00000406951288991903
expense,1071,0.00000178487346993072,0.00000160017981224187,0.66633026303135056700,0.00001091924088206648,0.33333875771486298767,0.00000361038513433646,0.00031306457448788630
expenses,1072,0.00000031101352677277,0.00000020321634443678,0.00000508681854597207,0.00000150728747703215,0.99996881166510920291,0.00000108365042150196,0.00002299634857496432
expensive,1073,0.00000037886473872171,0.00000113199019427734,0.00003102072346503530,0.00000642344854576868,0.00000679219268405714,0.00000427530494724513,0.99994997747542491151
experience,1074,0.00000187465207964387,0.00001843871378418605,0.00001347053649838684,0.00001078506017860061,0.33329848823950308789,0.33333498999424010512,0.33332195280371595958
experiencing,1075,0.00000033577946729679,0.00000069614164196095,0.99999285256470504812,0.00000237347928439190,0.00000148597065423104,0.00000101867140565673,0.00000123739284143359
experimentation,1076,0.00000023609859373996,0.00000045327109547776,0.00000101314310083831,0.00000030483246139893,0.00000096156086888555,0.99999667506594680511,0.00000035602793281162
experts,1077,0.00001376977098693719,0.00001423194373142121,0.00001262760063914371,0.00006776839054679600,0.99984921574238361242,0.00001983776042571902,0.00002254879128631729
explodes,1078,0.00001269782447583730,0.00000791148552710013,0.00002756173559198603,0.00016314708084484957,0.99872988246137350821,0.00105267595191037440,0.00000612346027635449
exploitation,1079,0.00000062645753041842,0.00000130498064929353,0.00000233389992869183,0.00000047622028507159,0.99999204655234286143,0.00000136983066842027,0.00000184205859532602
exploitative,1080,0.00425859541652631561,0.00006866527849852758,0.00022901813589115271,0.00023439240624337340,0.00019485526969125616,0.00008322999353280668,0.99493124349961648001
exploration,1081,0.00000066016733189556,0.00000249386506849561,0.66666084461203756195,0.00000025075270731018,0.00000087367801868986,0.33333433538668727492,0.00000054153814881987
exploring,1082,0.00000015054452204608,0.99999812924089648281,0.00000044156972970094,0.00000037923832909543,0.00000038329776294651,0.00000038145413172928,0.00000013465462794857
export,1083,0.00026125581613301621,0.50005656689502475665,0.00003587074136612971,0.00000290502763274072,0.00001033623963800697,0.49960396484104818704,0.00002910043915720608
exports,1084,0.00000028965140371441,0.75000124409177892915,0.00000189827369833200,0.00000024984390523693,0.00000043340682785539,0.00000165488313809866,0.24999422984924779545
expose,1085,0.99996530749958645323,0.00000041477161409881,0.00000451195471233578,0.00000724690203036782,0.00001927111636843543,0.00000149166310395808,0.00000175609258454595
exposed,1086,0.00003584957716723491,0.00003132470664166494,0.00015756929046946828,0.00020092109464298652,0.99418841503801902437,0.00007489852981985157,0.00531102176323984456
expression,1087,0.49860232352102723530,0.50001592193135380171,0.00003031575148877591,0.00002235922016449466,0.00005233258719088573,0.00126456803015429701,0.00001217895862033125
extend,1088,0.00006259081554252119,0.00007120738801242899,0.01590495842290097148,0.50004360388666446724,0.00047751711096152486,0.00017338999034447746,0.48326673238557360524
extended,1089,0.00000028535449238509,0.00000055044996450349,0.00000061228591791056,0.00000075047943097930,0.00000083529120597687,0.99999653900279705798,0.00000042713619117284
extending,1090,0.00001028194819709310,0.00002467157795502159,0.50002984195731170480,0.00073228111344678657,0.00002724808905627741,0.49915499145262881564,0.00002068386140434996
extends,1091,0.00000071365340788960,0.00000194753234567831,0.99999138978480917039,0.00000111133310243515,0.00000179689792632120,0.00000198389301834089,0.00000105690539009975
extension,1092,0.00000244015812196393,0.50000031215694262787,0.00001432997647091704,0.00000268226116513629,0.00004378272394215142,0.00001292480846260492,0.49992352791489463870
extensive,1093,0.99996108396625471570,0.00000713853464887934,0.00000857953088505012,0.00000180929278168603,0.00000562376619904462,0.00000896969202342556,0.00000679521720705994
extra,1094,0.00000272103280410942,0.00000585376924125168,0.00007750631005833671,0.50020753830224939929,0.00003425415705660550,0.00001431389104068563,0.49965781253754965041
extreme,1095,0.00000340003941140293,0.00000286094935444642,0.00000308075230386498,0.00000567310235397622,0.00002409318668565416,0.99995982518407833251,0.00000106678581223470
eye,1096,0.12105647767343012677,0.00026969007247348685,0.00069184822881379051,0.00226396057176790231,0.87449232494720674502,0.00036968219859564002,0.00085601630771219071
face,1097,0.01456219391675620846,0.00003002802891730489,0.15392210207648548970,0.23147700324332268207,0.30794610970599012312,0.21661130146531629159,0.07545126156321194100
faced,1098,0.00000135255060350170,0.00000073377878132164,0.00000050041127495212,0.99999329887094667857,0.00000244833270215659,0.00000085641929894475,0.00000080963639256928
faces,1099,0.34048104411427404514,0.00002971084571207870,0.00005316824411364021,0.33365163525790553223,0.32572016984742796497,0.00003796923960414320,0.00002630245096255893
facilitate,1100,0.33330854510590562922,0.00000363689302169071,0.33334546983836577105,0.00000046330394241939,0.00001225145436482387,0.00000578822932475929,0.33332384517507485100
facilities,1101,0.00001057474260053270,0.00005727656596984041,0.00087802051623609139,0.99829435442873559747,0.00003604217150639785,0.00012144082669614642,0.00060229074825532316
facing,1102,0.49999195690340092479,0.00000112314058939951,0.00000092315517287174,0.00000467719281590125,0.00000350122222965711,0.49999698109852558359,0.00000083728726561160
fact,1103,0.00000120310923380330,0.99998239823510570723,0.00000123673487523122,0.00000871902887389443,0.00000516005979559248,0.00000082460284843599,0.00000045822926764793
factories,1104,0.00000136000255515422,0.00000890526551962084,0.00004341305000313491,0.99990214201880056599,0.00000326480740437785,0.00001111101719271932,0.00002980383852451701
fail,1105,0.00000459302296190565,0.00000158086054878174,0.00003628485031551180,0.00006549144142263986,0.00010341527219341150,0.00000876423031824824,0.99977987032223958330
failed,1106,0.22221225059318547301,0.00000192582285017050,0.00000343058105775603,0.55549985336890761456,0.11117136248706535606,0.00000425447065894503,0.11110692267627472751
fails,1107,0.00000032578957178383,0.00000009328611544197,0.00000115462635628014,0.99999382242051082503,0.00000388350956903978,0.00000042861505824220,0.00000029175281831323
fair,1108,0.03434701999846296455,0.20751051545058130099,0.06260881906909626649,0.44704503698346015339,0.00125060332237530731,0.00001414933246938871,0.24722385584355457966
fairly,1109,0.00000026098232161322,0.00000053749974543001,0.00000164656216784668,0.99999499960796978115,0.00000155166194716478,0.00000058651125896158,0.00000041717458945302
fairness,1110,0.00014326961014672724,0.00002562122446439307,0.00134016954203239683,0.32541985527099132058,0.33295201020067893838,0.00004426140199711127,0.34007481274968909268
faith,1111,0.00002377651622340235,0.00000330891968764731,0.00000440830568199704,0.66827994966056247783,0.00000597990841482090,0.33167011523146139318,0.00001246145796812904
faithfulness,1112,0.00002725712156518903,0.00000372875468867520,0.00000924801189428074,0.00003127212751992239,0.00001923571718466894,0.00000593622087184617,0.99990332204627541124
fake,1113,0.00003070363944298290,0.00018005994167809441,0.00010398601853652886,0.00061319463932145901,0.00023854949435286182,0.00004496647942392947,0.99878853978724402296
fall,1114,0.00001222420563950871,0.00000737183388425320,0.00000602893567036576,0.74741509682028439698,0.25254492299976133429,0.00000725982854323386,0.00000709537621683423
falling,1115,0.00001134656215136883,0.99843694178303121767,0.00005387796829456623,0.00041886539657854060,0.00103885116231970513,0.00002319155932544379,0.00001692556829926295
familiar,1116,0.00000031940553059253,0.00000047158298212990,0.00000099493627722611,0.99999574996384144043,0.00000167437706985150,0.00000055905454500309,0.00000023067975391492
families,1117,0.03998892900690662749,0.00000750451558197138,0.11799853736832975615,0.34656168567210998699,0.05883150957577051865,0.06404903173182416309,0.37256280212947701092
family,1118,0.08702255130755034984,0.04857003508219857879,0.09287185903130774911,0.33567300067206601311,0.00098974811434975030,0.13045345541567970882,0.30441935037684786369
famine,1119,0.00058713957015448718,0.00023414817544133572,0.93636177900713180033,0.00101126743824084091,0.06046265356694077719,0.00059411539149942477,0.00074889685059127936
far,1120,0.22180129500462500425,0.00004642749846267131,0.00005293870258439200,0.57796201628228449643,0.00007929714452204853,0.20003768577695693609,0.00002033959056448492
farm,1121,0.00000027233682064751,0.00000040636936369695,0.00000444235467201242,0.00000356568164549595,0.00000046625671560107,0.00000082415289273621,0.99999002284788973682
